year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2016,6,21,29,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רוקח
2016,6,68,75,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,6,62,70,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,6,23,30,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,צלם
2016,4,18,26,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מדריך מקצועי
2016,5,29,37,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"מורה דרך, מדריך הסברה"
2016,5,27,34,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"מורה דרך, מדריך הסברה"
2016,6,26,33,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2016,7,31,38,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פועל
2016,7,27,34,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עצמאי
2016,6,26,33,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,אחות מוסמכת
2016,7,24,31,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא שיניים
2016,7,46,53,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2016,7,38,46,זכר,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מנהל כללי
2016,4,9,17,זכר,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,4,8,15,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,7,27,35,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,22,30,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,20,28,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,23,31,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,86,93,נקבה,מרוקו,ארצות ערב אפריקה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,7,19,26,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,7,13,20,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,7,43,50,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עקרת בית
2016,5,19,26,זכר,בריטניה,מערב אירופה,אשדוד,מחוז הדרום וירושלים,תלמיד ישיבה
2016,7,55,62,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מנהל חשבונות
2016,7,20,28,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,19,27,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,7,21,28,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,41,48,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא שיניים
2016,7,32,40,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא שיניים
2016,7,2,9,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,7,31,38,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,נהג במכונית מסחרית
2016,7,21,28,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,7,31,38,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,7,13,20,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,7,22,30,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,7,3,10,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2016,7,64,71,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2016,7,58,65,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס חומרים
2016,7,17,24,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,7,25,32,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,רופא
2016,7,72,80,זכר,תורכיה,אחרות,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,7,65,73,נקבה,תורכיה,אחרות,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,50,57,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,7,30,37,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,34,41,נקבה,איטליה,מערב אירופה,אשדוד,מחוז הדרום וירושלים,עצמאי
2016,7,4,12,נקבה,איטליה,מערב אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,7,8,16,זכר,איטליה,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,8,51,58,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,עצמאי
2016,8,51,59,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,אחות מעשית
2016,6,25,32,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,7,22,30,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,8,64,72,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,7,26,33,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"טבח ראשי, טבח"
2016,7,23,31,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פקיד
2016,8,23,31,זכר,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,כלכלן
2016,8,42,49,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,איש מכירות
2016,8,19,26,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,7,20,28,נקבה,אזרביג'אן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,בלתי מקצועי
2016,7,1,8,נקבה,אזרביג'אן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,
2016,2,0,8,נקבה,"ארה""ב",צפון אמריקה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,8,32,39,נקבה,"ארה""ב",צפון אמריקה,אשדוד,מחוז הדרום וירושלים,"זבן, מוכר"
2016,8,18,25,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,8,56,63,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס בניין
2016,4,24,31,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,תלמיד ישיבה
2016,7,17,24,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,8,20,27,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,7,19,26,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,איש צבא סדיר
2016,9,74,81,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,9,67,75,זכר,בריטניה,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,7,19,27,זכר,"ארה""ב",צפון אמריקה,אשדוד,מחוז הדרום וירושלים,תלמיד ישיבה
2016,9,38,45,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,9,51,58,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מתכנת
2016,9,14,21,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,9,49,56,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,טכנאי תעשיה ומינהל
2016,9,19,26,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,נגר
2016,9,70,77,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,9,84,92,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,4,20,27,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,9,79,86,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,9,72,79,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,8,17,25,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,9,39,46,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,נגר
2016,9,35,42,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"מזכירה, כתבנית, קצרנית"
2016,9,38,45,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פועל
2016,9,37,44,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מנהל אדמיניסטרטיבי
2016,9,17,24,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,9,3,10,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,6,26,33,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מורה לחנוך על-יסודי
2016,10,47,54,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,"נוטר, שומר"
2016,10,43,50,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,קוסמטיקאית
2016,7,22,29,נקבה,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מעצב גרפיקה
2016,6,1,9,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,6,6,13,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,"תלמיד בי""ס יסודי ותכון"
2016,6,3,10,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,לא צויין
2016,10,26,33,נקבה,קזחסטאן,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,11,20,27,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,9,24,31,זכר,גאורגיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,3,29,37,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס אזרחי
2016,10,19,26,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,11,67,74,זכר,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,11,45,52,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,עצמאי
2016,11,36,43,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מנהל כללי
2016,11,22,29,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,מנהל בית מלון ואכסניה
2016,11,22,29,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,סטודנט
2016,11,54,61,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,רואה חשבון
2016,11,22,29,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,11,17,24,זכר,אוקראינה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,11,69,76,נקבה,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,11,33,40,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,קוסמטיקאית
2016,11,27,34,זכר,"ארה""ב",צפון אמריקה,אשדוד,מחוז הדרום וירושלים,רואה חשבון
2016,11,60,67,זכר,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מהנדס אזרחי
2016,11,61,68,נקבה,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,גננת
2016,11,37,44,זכר,רוסיה,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,מקצוע לא מוגדר
2016,11,67,74,נקבה,בלארוס,מזרח אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
2016,11,90,97,נקבה,צרפת,מערב אירופה,אשדוד,מחוז הדרום וירושלים,פנסיונר / רנטייר
